30.129,-1.096
30.179,-1.098
30.229,-1.094
30.279,-1.112
30.329,-1.122
30.379,-1.124
30.429,-1.136
30.479,-1.114
30.529,-1.101
30.579,-1.101
30.629,-1.086
30.679,-1.081
30.729,-1.06
30.779,-1.026
30.829,-1.012
30.879,-1.021
30.929,-1.02
30.979,-1.02
31.029,-1.031
31.079,-1.03
31.129,-1.023
31.179,-1.028
31.229,-1.045
31.279,-1.063
31.329,-1.079
31.379,-1.075
31.429,-1.079
31.479,-1.095
31.529,-1.098
31.579,-1.087
31.629,-1.065
31.679,-1.041
31.729,-1.031
31.779,-1.046
31.829,-1.037
31.879,-1.042
31.929,-1.047
31.979,-1.022
32.029,-1.02
32.079,-1.028
